ID_UBICACION;MARCA;TEMPORADAS;STOCK_TOTAL_UBICACION;VALOR_STOCK_€;CLASES_ABC;DIAS_MAX;OCUPACION_%;STOCK_EXACTO_BUSQUEDA;PRODUCTOS_A;PRODUCTOS_B;PRODUCTOS_C;PRODUCTOS_D
CLAWD/Stock/StorageWD/CLA-049-04-02-01;BLACK;V25;500;0.00;C+A+B;281;100;50;[KASU000003-BROW] 50u (V25) 281d | [KASU000003-BROW] 50u (V25) 219d | [KASU000002-LIGH] 50u (V25) 219d | [KASU000002-BROW] 50u (V25) 219d | [KASU000002-BROW] 50u (V25) 219d | [KASU000002-BROW] 50u (V25) 219d | [KASU000002-BLAC] 50u (V25) 219d;[KASU000004-ROSE] 50u (V25) 281d;[KASU000003-GREE] 50u (V25) 281d | [KASU000001-MILK] 50u (V25) 281d;
CLABD/Stock/StorageBD/CLA-054-04-01-03;BLACK;I24+V25;2089;4786.23;A+B+C+D;561;270;50;[DFTXSOC010-BLAC-41-46] 100u (I24) 561d | [DFTXSOC010-BLAC-41-46] 100u (I24) 561d | [DFTXSOC010-BLAC-41-46] 100u (I24) 561d | [DFTXSOC010-BLAC-41-46] 100u (I24) 561d | [DFTXSOC010-BLAC-41-46] 100u (I24) 561d | [DFTXSOC010-BLAC-36-40] 100u (I24) 561d;[DFTXSOC009-GREE-41-46] 100u (I24) 561d | [DFTXSOC009-GREE-41-46] 100u (I24) 561d | [DFTXSOC009-GREE-41-46] 100u (I24) 561d | [DFTXSOC009-GREE-41-46] 100u (I24) 561d | [DFTXSOC009-GREE-41-46] 100u (I24) 561d | [DFTXSOC009-GREE-41-46] 100u (I24) 561d | [DFTXSOC009-GREE-36-40] 100u (I24) 561d | [DFTXSOC009-GREE-36-40] 100u (I24) 561d | [DFTXSOC005-BLUE-41-46] 100u (I24) 561d | [DFTXSOC005-BLUE-41-46] 100u (I24) 561d | [DFTXSOC005-BLUE-41-46] 100u (I24) 561d | [DFTXSOC005-BLUE-36-40] 100u (I24) 561d | [DFTXSOC005-BLUE-36-40] 100u (I24) 561d | [DFTXTSH028-NAVY-L] 30u (V25) 218d;[DFTXTSH028-NAVY-M] 22u (V25) 218d | [DFTXTSH025-BLAC-M] 30u (V25) 218d | [DFTXTSH024-BLAC-M] 20u (V25) 218d | [DFTXTSH023-GREY-M] 19u (V25) 218d;[DFTXTSH025-WHIT-S] 18u (V25) 218d | [DFTXTSH025-BLAC-S] 30u (V25) 218d | [DFTXTSH024-GREY-M] 20u (V25) 218d
CLABD/Stock/StorageBD/CLA-056-04-01-03;BLACK;V25+V21+V23;597;4184.88;A+C+B;861;60;50;[DFSU948002-GREE] 50u (V25) 182d | [DFSU948001-GREE] 50u (V25) 185d | [DFSU948001-GREE] 50u (V25) 185d | [DFKSUN0212-0800] 50u (V25) 148d | [DFKSUN0212-0800] 50u (V25) 148d | [DFKSUN0212-0800] 50u (V25) 148d | [DFKSUN0211-0802] 50u (V25) 148d | [DFSU934001-BLAC] 50u (V25) 148d;[DFSU903001-IVOR] 50u (V23) 749d | [DFSU903001-TORT] 50u (V23) 861d | [DFSU905001-TORT] 47u (V23) 861d;[DFKSUN0528-0822] 50u (V21) 645d;
CLABD/Stock/StorageBD/CLA-058-02-01-01;GENERIC;V21+V25+V23;750;4156.06;C+A;861;75;50;[DFSU942001-BLAC] 50u (V25) 293d | [DFSU942001-BLAC] 50u (V25) 293d | [DFSU915001-WHIT] 50u (V25) 295d | [DFSU915001-TAN] 50u (V25) 294d | [DFKSUN0262-0801] 50u (V25) 294d | [DFKSUN0262-0801] 50u (V25) 294d | [DFKSUN0260-0801] 50u (V25) 303d | [DFKSUN0260-0801] 50u (V25) 303d | [DFSU903001-BLAC] 50u (V23) 861d | [DFSU903001-BLAC] 50u (V23) 861d | [DFSU946001-ROSE] 50u (V25) 80d | [DFSU946001-ROSE] 50u (V25) 80d | [DFSU946001-ROSE] 50u (V25) 80d | [DFSU946001-ROSE] 50u (V25) 80d;;[DFKSUN0528-0822] 50u (V21) 645d;
CLABD/Stock/StorageBD/CLA-059-04-02-03;BLACK;V25+V20+V23+V21;548;3051.08;A+B+C;1183;65;50;[DFKSUN0781] 50u (V25) 296d | [DFKSUN0781] 50u (V25) 296d | [DFKSUN0781] 50u (V25) 296d | [DFKSUN0781] 50u (V25) 296d | [DFKSUN0541-0160] 42u (V20) 1183d | [DFSU911001-GREE] 50u (V25) 458d | [DFSU915001-WHIT] 31u (V25) 444d;[DFSU903001-GREE] 45u (V23) 749d | [DFKSUN0783-0805] 50u (V25) 644d | [DFSU903001-GREE] 32u (V23) 749d | [DFSU905001-TORT] 48u (V23) 850d;[DFKBLU0010] 50u (V21) 1183d;
CLABD/Stock/StorageBD/CLA-062-04-01-01;BLACK;I24+I19+I25+I22;122;893.18;A+C+B;527;70;50;[DFSH321089-GOLD-37] 12u (I24) 527d | [DFSH321089-GOLD-37] 12u (I24) 527d | [DFSH321089-GOLD-37] 12u (I24) 527d | [DFSH370004-BLAC-36] 12u (I25) 401d;[KI330212-0020-41] 12u (I22) 401d | [KI330212-0020-41] 12u (I22) 401d;[DFKBEN0002-0006] 50u (I19) 387d;
CLABD/Stock/StorageBD/CLA-071-07-01-03;BLACK;I21+V24+I25+I19;106;862.38;C+B+A;1165;70;50;[DFSH370004-BLAC-37] 9u (I25) 384d | [DFSH370006-BLAC-36] 12u (I25) 500d | [DFSH371004-BLAC-37] 3u (I25) 155d | [DFSH371004-BLAC-36] 2u (I25) 155d | [DFSH370003-BLAC-38] 1u (I25) 155d | [DFSH391001-BLAC-39] 1u (I25) 155d;[LI330261-0334-37] 11u (I21) 388d | [DFSH361007-BLAC-38] 2u (V24) 388d | [DFSH361007-BLAC-39] 3u (V24) 629d | [DFSH361007-BLAC-41] 2u (V24) 629d | [DFSH361007-BLAC-37] 5u (V24) 629d | [DFSH361007-BLAC-36] 1u (V24) 629d;[LI330261-0334-39] 2u (I21) 388d | [LI330261-0334-41] 1u (I21) 388d | [LI330261-0334-38] 1u (I21) 388d | [DFKBEN0002-0006] 50u (I19) 1165d;
CLABD/Stock/StorageBD/CLA-072-07-01-01;GENERIC;V24+I25;141;898.29;C+A+B;624;120;48;[DFSH321086-OFFW-41] 1u (I25) 527d | [DFSH321086-OFFW-43] 3u (I25) 527d;[DFSH321086-OFFW-42] 2u (I25) 527d | [DFSH321086-OFFW-44] 2u (I25) 527d | [DFSH321086-OFFW-45] 1u (I25) 527d;[DFSH392001-SILV-36] 1u (V24) 624d | [DFSH392001-SILV-37] 2u (V24) 624d | [DFSH392001-SILV-38] 3u (V24) 624d | [DFSH392001-SILV-39] 3u (V24) 624d | [DFSH392001-SILV-40] 2u (V24) 624d | [DFSH392001-SILV-41] 1u (V24) 624d | [DFSH392001-SILV-36] 1u (V24) 624d | [DFSH392001-SILV-37] 2u (V24) 624d | [DFSH392001-SILV-38] 3u (V24) 624d | [DFSH392001-SILV-39] 3u (V24) 624d | [DFSH392001-SILV-40] 2u (V24) 624d | [DFSH392001-SILV-41] 1u (V24) 624d | [DFSH392001-SILV-36] 1u (V24) 624d | [DFSH392001-SILV-37] 2u (V24) 624d | [DFSH392001-SILV-38] 3u (V24) 624d | [DFSH392001-SILV-39] 3u (V24) 624d | [DFSH392001-SILV-40] 2u (V24) 624d | [DFSH392001-SILV-41] 1u (V24) 624d | [DFSH392001-WHIT-36] 1u (V24) 624d | [DFSH392001-WHIT-37] 2u (V24) 624d | [DFSH392001-WHIT-38] 3u (V24) 624d | [DFSH392001-WHIT-39] 3u (V24) 624d | [DFSH392001-WHIT-40] 2u (V24) 624d | [DFSH392001-WHIT-41] 1u (V24) 624d | [DFSH392001-WHIT-36] 1u (V24) 624d | [DFSH392001-WHIT-37] 2u (V24) 624d | [DFSH392001-WHIT-38] 3u (V24) 624d | [DFSH392001-WHIT-39] 3u (V24) 624d | [DFSH392001-WHIT-40] 2u (V24) 624d | [DFSH392001-WHIT-41] 1u (V24) 624d | [DFSH392001-WHIT-36] 1u (V24) 624d | [DFSH392001-WHIT-37] 2u (V24) 624d | [DFSH392001-WHIT-38] 3u (V24) 624d | [DFSH392001-WHIT-39] 3u (V24) 624d | [DFSH392001-WHIT-40] 2u (V24) 624d | [DFSH392001-WHIT-41] 1u (V24) 624d | [DFSH392001-BLAC-36] 1u (V24) 624d | [DFSH392001-BLAC-37] 2u (V24) 624d | [DFSH392001-BLAC-38] 3u (V24) 624d | [DFSH392001-BLAC-39] 3u (V24) 624d | [DFSH392001-BLAC-40] 2u (V24) 624d | [DFSH392001-BLAC-41] 1u (V24) 624d | [DFSH392001-BLAC-36] 1u (V24) 624d | [DFSH392001-BLAC-37] 2u (V24) 624d | [DFSH392001-BLAC-38] 3u (V24) 624d | [DFSH392001-BLAC-39] 3u (V24) 624d | [DFSH392001-BLAC-40] 2u (V24) 624d | [DFSH392001-BLAC-41] 1u (V24) 624d | [DFSH392001-BLAC-36] 1u (V24) 624d | [DFSH392001-BLAC-37] 2u (V24) 624d | [DFSH392001-BLAC-38] 3u (V24) 624d | [DFSH392001-BLAC-39] 3u (V24) 624d | [DFSH392001-BLAC-40] 2u (V24) 624d | [DFSH392001-BLAC-41] 1u (V24) 624d | [DFSH392001-BLAC-36] 1u (V24) 624d | [DFSH392001-BLAC-37] 2u (V24) 624d | [DFSH392001-BLAC-38] 3u (V24) 624d | [DFSH392001-BLAC-39] 3u (V24) 624d | [DFSH392001-BLAC-40] 2u (V24) 624d | [DFSH392001-BLAC-41] 1u (V24) 624d | [DFSH370016-BEIG-40] 12u (I25) 146d;
CLABD/Stock/StorageBD/CLA-054-08-01-03;GENERIC;V24+I19+I23+I24;916;2758.55;B+C+A;730;260;45;[DFACBE2306-KHAK] 32u (I23) 730d | [DFBG24W111-GREE] 27u (I24) 64d;[DFACHA2402-DENI] 25u (V24) 617d | [DFACHA2402-DENI] 25u (V24) 617d | [DFACHA2401-BLAC] 25u (V24) 617d | [DFACCA2402-LIME] 25u (V24) 617d | [DFACCA2402-LIME] 25u (V24) 617d | [DFACCA2402-LIME] 25u (V24) 617d | [DFACCA2402-LIME] 25u (V24) 617d | [DFACBE2308-BLAC] 22u (I23) 730d | [DFACBE2308-BLAC] 24u (I23) 730d | [DFACBE2306-BLAC] 25u (I23) 730d | [DFACLY2301-WHIT] 68u (V24) 387d | [DFACLY2301-WHIT] 50u (V24) 387d | [DFACLY2301-GREY] 50u (V24) 387d | [DFACLY2301-GREY] 50u (V24) 387d | [DFACLY2301-GREY] 50u (V24) 387d | [DFACLY2301-GREY] 50u (V24) 387d | [DFACBE2308-BLAC] 25u (I23) 730d | [DFACBE2308-BLAC] 24u (I23) 730d | [DFACGL2302-TEAL] 19u (I23) 730d | [DFACGL2302-TEAL] 30u (I23) 730d | [DFACLY2301-YELL] 50u (V24) 387d | [DFACLY2301-YELL] 50u (V24) 387d | [DFACLY2301-YELL] 50u (V24) 387d;[DFKBEN0002-0006] 45u (I19) 387d;
CLABD/Stock/StorageBD/CLA-064-07-03-03;BLACK;V24;98;527.59;C+A+B;37;80;45;[DFSH397001-BLAC-43] 1u (V24) 37d | [DFSH397001-BLAC-43] 4u (V24) 37d | [DFSH397001-BLAC-43] 3u (V24) 37d | [DFSH397001-BLAC-43] 2u (V24) 37d | [DFSH397001-BLAC-43] 4u (V24) 37d | [DFSH397001-BLAC-43] 7u (V24) 37d | [DFSH397001-BLAC-43] 4u (V24) 37d | [DFSH397001-BLAC-43] 3u (V24) 37d;[DFSH397001-FBLA-38] 1u (V24) 37d | [DFSH397001-FBLA-38] 2u (V24) 37d | [DFSH397001-FBLA-38] 1u (V24) 37d;[DFSH397001-FBLA-39] 1u (V24) 37d | [DFSH397001-OFFW-43] 2u (V24) 37d | [DFSH397001-OFFW-41] 1u (V24) 37d | [DFSH397001-WHIT-43] 2u (V24) 37d | [DFSH397001-WHIT-44] 1u (V24) 37d | [DFSH397001-OFFW-39] 1u (V24) 37d | [DFSH397001-WHIT-41] 1u (V24) 37d | [DFSH397001-FBLA-37] 1u (V24) 37d | [DFSH397001-BLAC-44] 2u (V24) 37d | [DFSH397001-FBLA-37] 1u (V24) 37d | [DFSH397001-OFFW-40] 1u (V24) 37d | [DFSH397001-BLAC-42] 4u (V24) 37d | [DFSH397001-OFFW-44] 1u (V24) 37d | [DFSH397001-WHIT-44] 1u (V24) 37d | [DFSH397001-BLAC-44] 1u (V24) 37d | [DFSH397001-FBLA-37] 1u (V24) 37d | [DFSH397001-FBLA-39] 2u (V24) 37d | [DFSH397001-BLAC-42] 1u (V24) 37d | [DFSH397001-BLAC-44] 1u (V24) 37d | [DFSH397001-OFFW-38] 2u (V24) 37d | [DFSH397001-BLAC-42] 2u (V24) 37d | [DFSH397001-FBLA-39] 3u (V24) 37d | [DFSH397001-BLAC-44] 1u (V24) 37d | [DFSH397001-WHIT-43] 1u (V24) 37d | [DFSH397001-FBLA-37] 2u (V24) 37d | [DFSH397001-FBLA-39] 2u (V24) 37d | [DFSH397001-OFFW-41] 1u (V24) 37d | [DFSH397001-BLAC-44] 3u (V24) 37d | [DFSH397001-WHIT-41] 1u (V24) 37d | [DFSH397001-BLAC-42] 2u (V24) 37d | [DFSH397001-OFFW-43] 1u (V24) 37d | [DFSH397001-FBLA-39] 1u (V24) 37d | [DFSH397001-BLAC-44] 4u (V24) 37d | [DFSH397001-BLAC-42] 1u (V24) 37d | [DFSH397001-BLAC-41] 3u (V24) 37d | [DFSH397001-OFFW-40] 1u (V24) 37d | [DFSH397001-BLAC-44] 1u (V24) 37d | [DFSH397001-BLAC-41] 1u (V24) 37d | [DFSH397001-WHIT-42] 1u (V24) 37d | [DFSH397001-WHIT-41] 1u (V24) 37d | [DFSH397001-WHIT-43] 1u (V24) 37d | [DFSH397001-BLAC-42] 4u (V24) 37d;
CLABD/Stock/StorageBD/CLA-068-02-03-02;BLACK;I25;120;1416.47;A+B+C;483;100;45;[DFSH371006-BLAC-38] 12u (I25) 483d | [DFSH321100-WHIT-38] 3u (I25) 149d | [DFSH321100-WHIT-39] 3u (I25) 149d | [DFSH321100-WHIT-38] 3u (I25) 149d | [DFSH321100-WHIT-39] 3u (I25) 149d | [DFSH321100-WHIT-38] 3u (I25) 149d | [DFSH321100-WHIT-39] 3u (I25) 149d | [DFSH321100-WHIT-38] 3u (I25) 149d | [DFSH321100-WHIT-39] 3u (I25) 149d;[DFSH321100-WHIT-36] 1u (I25) 149d | [DFSH321100-WHIT-37] 2u (I25) 149d | [DFSH321100-WHIT-40] 2u (I25) 149d | [DFSH321100-WHIT-41] 1u (I25) 149d | [DFSH321100-WHIT-36] 1u (I25) 149d | [DFSH321100-WHIT-37] 2u (I25) 149d | [DFSH321100-WHIT-40] 2u (I25) 149d | [DFSH321100-WHIT-41] 1u (I25) 149d | [DFSH321100-WHIT-36] 1u (I25) 149d | [DFSH321100-WHIT-37] 2u (I25) 149d | [DFSH321100-WHIT-40] 2u (I25) 149d | [DFSH321100-WHIT-41] 1u (I25) 149d | [DFSH321100-WHIT-36] 1u (I25) 149d | [DFSH321100-WHIT-37] 2u (I25) 149d | [DFSH321100-WHIT-40] 2u (I25) 149d | [DFSH321100-WHIT-41] 1u (I25) 149d | [DFSH321100-BLAC-38] 3u (I25) 149d | [DFSH321100-BLAC-38] 3u (I25) 149d | [DFSH321100-BLAC-38] 3u (I25) 149d | [DFSH321100-BLAC-38] 3u (I25) 149d | [DFSH321100-BLAC-38] 3u (I25) 149d;[DFSH321100-BLAC-36] 1u (I25) 149d | [DFSH321100-BLAC-37] 2u (I25) 149d | [DFSH321100-BLAC-39] 3u (I25) 149d | [DFSH321100-BLAC-40] 2u (I25) 149d | [DFSH321100-BLAC-41] 1u (I25) 149d | [DFSH321100-BLAC-36] 1u (I25) 149d | [DFSH321100-BLAC-37] 2u (I25) 149d | [DFSH321100-BLAC-39] 3u (I25) 149d | [DFSH321100-BLAC-40] 2u (I25) 149d | [DFSH321100-BLAC-41] 1u (I25) 149d | [DFSH321100-BLAC-36] 1u (I25) 149d | [DFSH321100-BLAC-37] 2u (I25) 149d | [DFSH321100-BLAC-39] 3u (I25) 149d | [DFSH321100-BLAC-40] 2u (I25) 149d | [DFSH321100-BLAC-41] 1u (I25) 149d | [DFSH321100-BLAC-36] 1u (I25) 149d | [DFSH321100-BLAC-37] 2u (I25) 149d | [DFSH321100-BLAC-39] 3u (I25) 149d | [DFSH321100-BLAC-40] 2u (I25) 149d | [DFSH321100-BLAC-41] 1u (I25) 149d | [DFSH321100-BLAC-36] 1u (I25) 149d | [DFSH321100-BLAC-37] 2u (I25) 149d | [DFSH321100-BLAC-39] 3u (I25) 149d | [DFSH321100-BLAC-40] 2u (I25) 149d | [DFSH321100-BLAC-41] 1u (I25) 149d;
CLABD/Stock/StorageBD/CLA-071-06-01-01;BLACK;V24+V25;131;1078.29;B+C+A;36;80;33;[DFSH397001-BLAC-43] 3u (V24) 36d | [DFSH397001-BLAC-43] 2u (V24) 36d | [DFSH397001-BLAC-43] 1u (V24) 36d | [DFSH397001-BLAC-43] 7u (V24) 36d | [DFSH397001-BLAC-43] 5u (V24) 36d;[DFSH397001-FBLA-38] 1u (V24) 36d | [DFSH397001-FBLA-38] 3u (V24) 36d | [DFSH405003-SILV-39] 2u (V25) 36d | [DFSH405003-SILV-38] 3u (V25) 36d | [DFSH405001-FBEI-37] 1u (V25) 36d | [DFSH405002-ZEBR-36] 1u (V25) 36d | [DFSH405003-GOLD-36] 1u (V25) 36d | [DFSH405003-GOLD-39] 1u (V25) 36d | [DFSH405003-GOLD-41] 1u (V25) 36d | [DFSH405001-FBLA-38] 2u (V25) 36d | [DFSH405001-FBLA-37] 3u (V25) 36d | [DFSH405002-ZEBR-39] 1u (V25) 36d | [DFSH405001-FBLA-38] 6u (V25) 36d | [DFSH405001-FBEI-38] 1u (V25) 36d | [DFSH405003-SILV-40] 1u (V25) 36d | [DFSH405003-SILV-36] 1u (V25) 36d | [DFSH405003-SILV-39] 2u (V25) 36d | [DFSH405003-SILV-37] 1u (V25) 36d | [DFSH405003-GOLD-41] 1u (V25) 36d | [DFSH405003-SILV-38] 1u (V25) 36d | [DFSH405003-GOLD-37] 1u (V25) 36d | [DFSH405004-BURG-41] 1u (V25) 36d | [DFSH405001-FBLA-36] 2u (V25) 36d | [DFSH405003-SILV-38] 2u (V25) 36d | [DFSH405003-SILV-36] 1u (V25) 36d | [DFSH405004-BURG-37] 1u (V25) 36d | [DFSH405002-ZEBR-36] 1u (V25) 36d | [DFSH405003-SILV-37] 1u (V25) 36d | [DFSH405003-SILV-40] 1u (V25) 36d | [DFSH405004-BURG-41] 1u (V25) 36d | [DFSH397001-FBLA-38] 2u (V24) 36d | [DFSH334001-BLUE-44] 7u (V24) 36d | [DFSH334001-BLUE-43] 1u (V24) 36d;[DFSH397001-OFFW-40] 2u (V24) 36d | [DFSH397001-WHIT-44] 1u (V24) 36d | [DFSH397001-BLAC-42] 2u (V24) 36d | [DFSH397001-OFFW-41] 1u (V24) 36d | [DFSH397001-FBLA-37] 1u (V24) 36d | [DFSH397001-OFFW-38] 2u (V24) 36d | [DFSH397001-OFFW-44] 1u (V24) 36d | [DFSH397001-BLAC-44] 2u (V24) 36d | [DFSH397001-OFFW-38] 1u (V24) 36d | [DFSH397001-FBLA-37] 3u (V24) 36d | [DFSH397001-BLAC-42] 1u (V24) 36d | [DFSH397001-OFFW-37] 1u (V24) 36d | [DFSH397001-FBLA-39] 4u (V24) 36d | [DFSH397001-BLAC-44] 1u (V24) 36d | [DFSH397001-WHIT-43] 1u (V24) 36d | [DFSH397001-BLAC-41] 1u (V24) 36d | [DFSH397001-OFFW-40] 1u (V24) 36d | [DFSH397001-WHIT-44] 1u (V24) 36d | [DFSH397001-BLAC-42] 1u (V24) 36d | [DFSH397001-OFFW-42] 1u (V24) 36d | [DFSH397001-OFFW-43] 4u (V24) 36d | [DFSH397001-OFFW-41] 1u (V24) 36d | [DFSH397001-OFFW-44] 1u (V24) 36d | [DFSH393001-BLAC-38] 1u (V24) 36d | [DFSH393001-BLAC-39] 2u (V24) 36d | [DFSH393001-BLAC-36] 1u (V24) 36d | [DFSH397001-BLAC-41] 1u (V24) 36d | [DFSH397001-BLAC-44] 1u (V24) 36d | [DFSH397001-BLAC-42] 1u (V24) 36d | [DFSH397001-BLAC-44] 5u (V24) 36d | [DFSH397001-BLAC-42] 4u (V24) 36d | [DFSH397001-BLAC-41] 1u (V24) 36d | [DFSH397001-OFFW-42] 1u (V24) 36d | [DFSH334001-LIME-37] 1u (V24) 36d | [DFSH334001-LIME-40] 1u (V24) 36d | [DFSH334001-BLUE-45] 1u (V24) 36d | [DFSH334001-LIME-36] 1u (V24) 36d;
CLAGD/Stock/StorageGD/CLA-042-09-02-03;GOLD;I25+V22;60;380.50;A+B+C;730;60;30;[BJSH542020-NAVY-34] 10u (I25) 437d;[COSH542020-BLAC-35] 10u (I25) 455d;[MV232310-0026-39] 10u (V22) 730d | [MV232304-0020-41] 10u (V22) 730d | [MV232304-0020-39] 5u (V22) 730d | [MV232304-0020-40] 5u (V22) 730d | [MV232304-0020-37] 10u (V22) 730d;
CLAGD/Stock/StorageGD/CLA-043-01-03-03;GENERIC;V22+I25;50;419.50;C+A;730;50;30;[BJSH542020-TAUP-36] 10u (I25) 412d;;[MV232305-0037-39] 10u (V22) 730d | [MV232305-0020-37] 10u (V22) 730d | [MV232304-0020-40] 10u (V22) 730d | [MV232301-0020-39] 10u (V22) 730d;
CLABD/Stock/StorageBD/CLA-057-09-01-01;BLACK;V25+V23;480;2629.10;B+A+C;393;55;30;[DFKSUN0227-0800] 50u (V25) 294d | [DFSU915001-TAN] 50u (V25) 303d | [DFKSUN0228-0800] 50u (V25) 303d | [DFSU923001-AMBE] 50u (V25) 185d | [DFSU922001-PURP] 50u (V25) 185d;[DFSU914001-CARE] 50u (V25) 294d | [DFSU903001-TORT] 50u (V23) 393d | [DFSU941001-BROW] 50u (V25) 185d | [DFSU941001-BROW] 50u (V25) 185d;[DFTXTSH024-BLAC-L] 30u (V25) 191d;
CLABD/Stock/StorageBD/CLA-054-02-02-01;BLACK;I25+V25;736;3794.14;C+B+A;126;100;27;[DFSU919001-GREY] 50u (V25) 35d | [DFSU919001-GREY] 50u (V25) 35d | [DFSU919001-GREY] 50u (V25) 35d | [DFSU919001-GREY] 50u (V25) 35d | [DFSU919001-GREY] 50u (V25) 35d | [DFSU919001-GREY] 50u (V25) 35d | [DFSU919001-GREY] 50u (V25) 35d | [DFSU919001-GREY] 50u (V25) 35d | [DFSU919001-GREY] 50u (V25) 35d | [DFSU919001-GREY] 50u (V25) 35d | [DFKSUN0781] 50u (V25) 35d | [DFKSUN0781] 50u (V25) 35d | [DFSU913001-TRAN] 50u (V25) 35d | [DFSU913001-TRAN] 50u (V25) 35d;[DFSH408005-BLAC-39] 3u (I25) 126d | [DFSH408005-BLAC-39] 3u (I25) 126d | [DFSH408005-BLAC-39] 3u (I25) 126d;[DFSH408005-BLAC-36] 1u (I25) 126d | [DFSH408005-BLAC-37] 2u (I25) 126d | [DFSH408005-BLAC-38] 3u (I25) 126d | [DFSH408005-BLAC-40] 2u (I25) 126d | [DFSH408005-BLAC-41] 1u (I25) 126d | [DFSH408005-BLAC-36] 1u (I25) 126d | [DFSH408005-BLAC-37] 2u (I25) 126d | [DFSH408005-BLAC-38] 3u (I25) 126d | [DFSH408005-BLAC-40] 2u (I25) 126d | [DFSH408005-BLAC-41] 1u (I25) 126d | [DFSH408005-BLAC-36] 1u (I25) 126d | [DFSH408005-BLAC-37] 2u (I25) 126d | [DFSH408005-BLAC-38] 3u (I25) 126d | [DFSH408005-BLAC-40] 2u (I25) 126d | [DFSH408005-BLAC-41] 1u (I25) 126d;
CLABD/Stock/StorageBD/CLA-071-07-02-02;GOLD;V25+I25+I24+V24+V20;85;609.21;C+B+A;576;80;26;[DFSH381001-BLAC-37] 1u (I25) 168d | [DFSH381001-BLAC-38] 2u (I25) 168d | [DFSH381001-BLAC-39] 1u (I25) 168d | [DFSH391007-BLAC-37] 1u (I24) 169d | [DFSH391007-BLAC-36] 1u (I24) 168d | [DFSH391007-BLAC-39] 1u (I24) 169d;[DFSH394001-BLAC-37] 2u (V25) 576d | [DFSH394001-BLAC-39] 2u (V25) 576d | [DFSH394001-BLAC-37] 2u (V25) 576d | [DFSH394001-BLAC-39] 2u (V25) 576d | [DFSH394001-BLAC-37] 2u (V25) 576d | [DFSH394001-BLAC-39] 2u (V25) 576d | [DFSH394001-BLAC-37] 2u (V25) 576d | [DFSH394001-BLAC-39] 2u (V25) 576d | [DFSH394001-BLAC-37] 2u (V25) 576d | [DFSH394001-BLAC-39] 2u (V25) 576d;[DFSH394001-BLAC-36] 1u (V25) 576d | [DFSH394001-BLAC-38] 2u (V25) 576d | [DFSH394001-BLAC-40] 1u (V25) 576d | [DFSH394001-BLAC-41] 1u (V25) 576d | [DFSH394001-BLAC-36] 1u (V25) 576d | [DFSH394001-BLAC-38] 2u (V25) 576d | [DFSH394001-BLAC-40] 1u (V25) 576d | [DFSH394001-BLAC-41] 1u (V25) 576d | [DFSH394001-BLAC-36] 1u (V25) 576d | [DFSH394001-BLAC-38] 2u (V25) 576d | [DFSH394001-BLAC-40] 1u (V25) 576d | [DFSH394001-BLAC-41] 1u (V25) 576d | [DFSH394001-BLAC-36] 2u (V25) 576d | [DFSH394001-BLAC-38] 2u (V25) 576d | [DFSH394001-BLAC-40] 1u (V25) 576d | [DFSH394001-BLAC-41] 1u (V25) 576d | [DFSH394001-BLAC-36] 1u (V25) 576d | [DFSH394001-BLAC-38] 2u (V25) 576d | [DFSH394001-BLAC-40] 1u (V25) 576d | [DFSH394001-BLAC-41] 1u (V25) 576d | [KV330025-0067-37] 4u (V24) 405d | [KV330025-0067-39] 4u (V24) 405d | [KV330025-0067-41] 2u (V24) 405d | [KV330025-0067-40] 3u (V24) 405d | [KV330025-0067-36] 2u (V24) 405d | [KV330025-0011-36] 2u (V20) 405d | [KV330025-0011-37] 2u (V20) 405d | [KV330025-0011-38] 5u (V20) 405d | [KV330025-0011-39] 3u (V20) 405d | [KV330025-0011-40] 2u (V20) 405d | [KV330025-0011-41] 3u (V20) 405d;
