ID_UBICACION;MARCA;STOCK_TOTAL;VALOR_STOCK_€;CLASES;DIAS_MAX;OCUPACION_%;DETALLE_CONTENIDO
CLABD/Stock/StorageBD/CLA-072-08-02-02;BLACK;108;0.00;B;522;120;[DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d) | [DFSH321090-BLAC-36] 1u (522d) | [DFSH321090-BLAC-37] 2u (522d) | [DFSH321090-BLAC-38] 2u (522d) | [DFSH321090-BLAC-39] 2u (522d) | [DFSH321090-BLAC-40] 1u (522d) | [DFSH321090-BLAC-41] 1u (522d)
CLABD/Stock/StorageBD/CLA-072-08-03-01;BLACK;72;0.00;A;521;60;[DFSH369003-BLAC-41] 12u (521d) | [DFSH369003-BLAC-41] 12u (521d) | [DFSH369003-BLAC-39] 12u (521d) | [DFSH369003-BLAC-39] 12u (521d) | [DFSH369003-BLAC-39] 12u (521d) | [DFSH369003-BLAC-39] 12u (521d)
CLABD/Stock/StorageBD/CLA-072-09-01-03;BLACK;75;0.00;A;445;80;[DFSH370004-BLAC-38] 9u (396d) | [DFSH370004-BLAC-38] 9u (396d) | [DFSH370004-BLAC-38] 9u (396d) | [DFSH370004-BLAC-38] 9u (396d) | [DFSH370004-BLAC-38] 9u (396d) | [DFSH370004-BLAC-38] 9u (396d) | [DFSH370004-BLAC-38] 9u (396d) | [DFSH371010-BEIG-38] 12u (445d)
CLABD/Stock/StorageBD/CLA-072-09-02-02;BLACK;108;0.00;B;725;90;[NVK33409-0010-40] 12u (725d) | [NVK33409-0010-39] 12u (725d) | [NVK33409-0010-38] 12u (725d) | [NVK33409-0010-37] 12u (725d) | [NVK33409-0009-39] 12u (725d) | [NVK33409-0009-38] 12u (725d) | [NVK33409-0009-37] 12u (725d) | [NVK33409-0009-39] 12u (725d) | [NVK33409-0010-39] 12u (725d)
CLABD/Stock/StorageBD/CLA-072-09-02-03;BLACK;96;0.00;A;521;80;[DFSH369003-BLAC-37] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d) | [DFSH369003-BLAC-36] 12u (521d)
CLABD/Stock/StorageBD/CLA-072-10-01-01;BLACK;108;0.00;A+B;521;90;[DFSH369003-BLAC-41] 12u (521d) | [DFSH369003-BLAC-41] 12u (521d) | [DFSH369003-BLAC-41] 12u (521d) | [DFSH369003-BLAC-40] 12u (521d) | [DFSH369003-BLAC-40] 12u (521d) | [DFSH369003-BLAC-39] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d) | [DFSH389017-GOLD-37] 12u (520d) | [DFSH389017-GOLD-37] 12u (520d)
CLABD/Stock/StorageBD/CLA-072-10-01-02;BLACK;36;0.00;A+B;520;30;[DFSH370004-BLAC-36] 1u (211d) | [DFSH370004-BLAC-37] 2u (211d) | [DFSH370004-BLAC-38] 3u (211d) | [DFSH370004-BLAC-39] 3u (211d) | [DFSH370004-BLAC-40] 2u (211d) | [DFSH370004-BLAC-41] 1u (211d) | [DFSH389017-GOLD-37] 12u (520d) | [DFSH389017-GOLD-37] 12u (520d)
CLABD/Stock/StorageBD/CLA-072-10-02-01;BLACK;84;0.00;A;521;70;[DFSH370004-BLAC-41] 12u (521d) | [DFSH370004-BLAC-37] 12u (521d) | [DFSH370004-BLAC-38] 12u (521d) | [DFSH370004-BLAC-38] 12u (521d) | [DFSH370004-BLAC-38] 12u (521d) | [DFSH370004-BLAC-38] 12u (521d) | [DFSH370004-BLAC-37] 12u (521d)
CLABD/Stock/StorageBD/CLA-072-10-02-02;BLACK;84;0.00;A;521;70;[DFSH370004-BLAC-39] 12u (521d) | [DFSH370004-BLAC-39] 12u (521d) | [DFSH370004-BLAC-39] 12u (521d) | [DFSH370004-BLAC-38] 12u (521d) | [DFSH370004-BLAC-37] 12u (521d) | [DFSH370004-BLAC-36] 12u (521d) | [DFSH370004-BLAC-36] 12u (521d)
CLABD/Stock/StorageBD/CLA-072-10-03-02;BLACK;96;0.00;A;521;80;[DFSH369003-BLAC-40] 12u (521d) | [DFSH369003-BLAC-40] 12u (521d) | [DFSH369003-BLAC-40] 12u (521d) | [DFSH369003-BLAC-40] 12u (521d) | [DFSH369003-BLAC-40] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d) | [DFSH369003-BLAC-37] 12u (521d)
CLABD/Stock/StorageBD/CLA-072-12-01-01;BLACK;39;0.00;C+A+B;619;40;[DFSH393001-WHIT-36] 1u (619d) | [DFSH393001-WHIT-37] 2u (619d) | [DFSH393001-WHIT-38] 3u (619d) | [DFSH393001-WHIT-39] 3u (619d) | [DFSH393001-WHIT-40] 2u (619d) | [DFSH393001-WHIT-41] 1u (619d) | [DFSH371008-BLAC-36] 1u (432d) | [DFSH371008-BLAC-37] 2u (432d) | [DFSH371008-BLAC-38] 2u (432d) | [DFSH371008-BLAC-39] 2u (432d) | [DFSH371008-BLAC-40] 1u (432d) | [DFSH371008-BLAC-41] 1u (432d) | [DFSH371008-BLAC-36] 1u (432d) | [DFSH371008-BLAC-37] 2u (432d) | [DFSH371008-BLAC-38] 2u (432d) | [DFSH371008-BLAC-39] 2u (432d) | [DFSH371008-BLAC-40] 1u (432d) | [DFSH371008-BLAC-41] 1u (432d) | [DFSH371010-BEIG-36] 1u (492d) | [DFSH371010-BEIG-37] 2u (492d) | [DFSH371010-BEIG-38] 2u (492d) | [DFSH371010-BEIG-39] 2u (492d) | [DFSH371010-BEIG-40] 1u (492d) | [DFSH371010-BEIG-41] 1u (492d)
CLAGD/Stock/StorageGD/CLA-072-13-01-01;GOLD;100;0.00;A+B;437;100;[COSH542021-NAVY-27] 10u (431d) | [COSH542021-NAVY-26] 10u (431d) | [COSH542021-NAVY-26] 10u (431d) | [COSH542021-NAVY-25] 10u (431d) | [COSH542021-NAVY-25] 10u (431d) | [COSH542021-NAVY-23] 10u (431d) | [COSH542021-TAUP-25] 10u (431d) | [COSH542021-TAUP-24] 10u (431d) | [COSH542021-TAUP-22] 10u (431d) | [COSH542021-TAN-26] 10u (437d)
CLAGD/Stock/StorageGD/CLA-072-13-02-02;GOLD;76;0.00;A+B;450;110;[COSH542020-TAUP-31] 16u (432d) | [COSH542020-TAUP-27] 1u (432d) | [COSH542020-TAUP-30] 1u (432d) | [COSH542020-BLAC-32] 6u (450d) | [COSH542020-TAN-35] 2u (432d) | [COSH542020-TAN-33] 1u (298d) | [COSH542020-TAN-24] 2u (432d) | [COSH542020-BLAC-33] 2u (450d) | [COSH542020-BLAC-35] 2u (317d) | [COSH542020-BLAC-36] 1u (432d) | [COSH542020-TAUP-34] 4u (432d) | [COSH542020-TAUP-34] 3u (432d) | [COSH542020-TAUP-33] 1u (432d) | [COSH542020-TAUP-28] 2u (432d) | [COSH542020-TAUP-24] 4u (432d) | [COSH542020-TAUP-23] 1u (432d) | [COSH542020-TAUP-31] 4u (432d) | [COSH542020-TAUP-27] 3u (432d) | [COSH542020-TAUP-27] 2u (432d) | [COSH542020-TAUP-31] 3u (432d) | [COSH542020-TAUP-28] 1u (432d) | [COSH542020-TAUP-29] 1u (303d) | [COSH542020-TAUP-35] 3u (432d) | [COSH542020-TAUP-36] 2u (341d) | [COSH542020-TAUP-33] 1u (432d) | [COSH542020-TAN-28] 2u (311d) | [COSH542020-TAN-29] 3u (432d) | [COSH542020-TAN-22] 1u (432d) | [COSH542020-TAN-30] 1u (432d)
CLAGD/Stock/StorageGD/CLA-072-14-01-02;GOLD;200;0.00;A;437;200;[COSH542021-NAVY-26] 10u (431d) | [COSH542021-NAVY-25] 10u (431d) | [COSH542021-TAN-26] 10u (437d) | [COSH542021-TAN-25] 10u (437d) | [COSH542021-TAN-25] 10u (437d) | [COSH542021-TAN-25] 10u (437d) | [COSH542021-TAN-25] 10u (437d) | [COSH542021-TAN-25] 10u (437d) | [COSH542021-TAN-24] 10u (437d) | [COSH542021-TAN-24] 10u (437d) | [COSH542021-TAN-24] 10u (437d) | [COSH542021-TAN-23] 10u (437d) | [COSH542021-TAN-23] 10u (437d) | [COSH542021-TAN-22] 10u (437d) | [COSH542021-TAUP-27] 10u (431d) | [COSH542021-TAUP-27] 10u (431d) | [COSH542021-TAUP-25] 10u (431d) | [COSH542021-TAUP-24] 10u (431d) | [COSH542021-TAUP-23] 10u (431d) | [COSH542021-TAUP-23] 10u (431d)
CLAGD/Stock/StorageGD/CLA-072-14-02-02;GOLD;73;0.00;C+B;586;70;[MV232305-0037-40] 1u (372d) | [MV232305-0037-38] 3u (372d) | [MV232305-0037-37] 4u (372d) | [MV232305-0037-39] 2u (372d) | [MV232305-0037-36] 1u (372d) | [KV226817-0040-37] 2u (586d) | [KV226817-0040-38] 4u (586d) | [KV226817-0040-39] 3u (586d) | [MV232304-0037-37] 2u (373d) | [MV232304-0037-38] 2u (373d) | [MV232304-0037-40] 1u (373d) | [MV232304-0037-39] 2u (373d) | [MV232304-0037-41] 1u (373d) | [MV232304-0037-36] 1u (373d) | [MV232304-0037-36] 1u (374d) | [MV232304-0037-37] 2u (374d) | [MV232304-0037-39] 2u (374d) | [MV232304-0037-41] 1u (374d) | [MV232304-0037-38] 2u (374d) | [MV232304-0037-40] 1u (374d) | [BJSH328029-BLAC-33] 1u (430d) | [BJSH328029-BLAC-34] 2u (430d) | [BJSH328029-BLAC-35] 1u (430d) | [BJSH328029-BLAC-36] 2u (430d) | [BJSH328029-BLAC-37] 2u (430d) | [BJSH328029-BLAC-38] 1u (430d) | [BJSH328029-BLAC-39] 1u (430d) | [BJSH328029-BLAC-40] 1u (430d) | [BWSH356001-FUCH-36] 1u (579d) | [BWSH356001-FUCH-37] 2u (579d) | [BWSH356001-FUCH-38] 3u (579d) | [BWSH356001-FUCH-39] 3u (579d) | [BWSH356001-FUCH-40] 2u (579d) | [BWSH356001-FUCH-41] 1u (579d) | [BJSH328029-MULT-33] 1u (404d) | [BJSH328029-MULT-34] 2u (404d) | [BJSH328029-MULT-35] 2u (404d) | [BJSH328029-MULT-36] 2u (404d) | [BJSH328029-MULT-37] 2u (404d) | [BJSH328029-MULT-38] 1u (404d) | [BJSH328029-MULT-39] 1u (404d) | [BJSH328029-MULT-40] 1u (404d)
CLAGD/Stock/StorageGD/CLA-072-14-02-03;GOLD;60;0.00;B;383;60;[BJSH543001-BLAC-34] 10u (383d) | [BJSH543001-BLAC-34] 10u (383d) | [BJSH543001-BLAC-34] 10u (383d) | [BJSH543001-BLAC-34] 10u (383d) | [BJSH543001-BLAC-34] 10u (383d) | [BJSH543001-BLAC-34] 10u (383d)
CLAGD/Stock/StorageGD/CLA-072-14-03-01;GOLD;60;0.00;A;437;60;[COSH542020-NAVY-32] 10u (323d) | [COSH542021-TAN-26] 10u (437d) | [COSH542021-TAN-23] 10u (437d) | [COSH542021-TAN-23] 10u (437d) | [COSH542021-TAN-23] 10u (416d) | [COSH542021-TAN-22] 10u (437d)
CLAGD/Stock/StorageGD/CLA-072-15-01-03;GOLD;124;0.00;D+B+C+A;585;120;[MV231601-0020-36] 2u (579d) | [MV231601-0020-37] 3u (579d) | [MV231601-0020-38] 2u (579d) | [MV231601-0020-39] 1u (579d) | [MV231601-0020-40] 1u (579d) | [MV231601-0020-36] 2u (579d) | [MV231601-0020-37] 3u (579d) | [MV231601-0020-38] 2u (579d) | [MV231601-0020-39] 1u (579d) | [MV231601-0020-40] 1u (579d) | [MV231601-0020-36] 2u (579d) | [MV231601-0020-37] 3u (579d) | [MV231601-0020-38] 2u (579d) | [MV231601-0020-39] 1u (579d) | [MV231601-0020-40] 1u (579d) | [MV231601-0020-36] 2u (579d) | [MV231601-0020-37] 3u (579d) | [MV231601-0020-38] 2u (579d) | [MV231601-0020-39] 1u (579d) | [MV231601-0020-40] 1u (579d) | [MV231601-0020-36] 2u (579d) | [MV231601-0020-37] 3u (579d) | [MV231601-0020-38] 2u (579d) | [MV231601-0020-39] 1u (579d) | [MV231601-0020-40] 1u (579d) | [MV230026-0371-38] 7u (340d) | [MV230026-0371-37] 8u (340d) | [MV230026-0371-40] 2u (340d) | [MV230026-0371-41] 1u (340d) | [COSH542021-TAUP-27] 10u (431d) | [COSH282101-WHIT-33] 10u (361d) | [COSH282101-WHIT-33] 10u (361d) | [COSH282101-WHIT-31] 10u (361d) | [COSH282101-WHIT-29] 10u (361d) | [MV231601-0001-37] 1u (585d) | [MV231601-0020-38] 2u (585d) | [MV231605-0020-37] 1u (585d) | [IIK10141-0020-37] 1u (368d) | [HIK10104-0481-36] 1u (368d) | [HIK10104-0399-39] 1u (368d) | [HIK10104-0399-41] 1u (368d) | [LI558635-0160-36] 2u (368d) | [LI558636-0054-37] 1u (368d)
CLAGD/Stock/StorageGD/CLA-072-15-02-02;GOLD;70;0.00;A+B;450;70;[COSH542021-TAUP-26] 10u (431d) | [COSH542020-BLAC-36] 10u (450d) | [COSH542020-BLAC-35] 10u (450d) | [COSH542020-BLAC-34] 10u (450d) | [COSH542020-BLAC-34] 10u (450d) | [COSH542020-BLAC-33] 10u (450d) | [COSH542020-BLAC-33] 10u (450d)
CLAGD/Stock/StorageGD/CLA-072-15-03-01;GOLD;80;0.00;B+C+A;725;80;[BJSH542021-TAN-22] 10u (725d) | [BJSH542021-TAN-22] 10u (725d) | [BJSH542021-TAN-22] 10u (725d) | [MV232304-0037-39] 10u (725d) | [MV232304-0037-39] 10u (725d) | [MV232304-0037-38] 10u (725d) | [MV232304-0037-37] 10u (725d) | [MI219001-0020-37] 10u (725d)
CLAGD/Stock/StorageGD/CLA-072-15-03-02;GOLD;158;0.00;A+B+C;725;150;[COSH283092-MULT-32] 10u (513d) | [COSH283092-MULT-31] 10u (513d) | [COSH283092-MULT-30] 10u (513d) | [COSH283092-MULT-28] 10u (513d) | [COSH283092-MULT-27] 10u (513d) | [COSH283092-MULT-27] 10u (513d) | [COSH283092-MULT-26] 10u (513d) | [COSH542021-TAN-27] 10u (442d) | [COSH542021-TAN-27] 10u (367d) | [COSH542021-TAUP-26] 10u (416d) | [COSH542021-TAUP-26] 10u (416d) | [COSH116001-BEIG-30] 12u (571d) | [COSH116001-BEIG-29] 12u (571d) | [COSH249005-PINK-36] 12u (725d) | [COSH249005-GREY-35] 12u (725d)
CLAGD/Stock/StorageGD/CLA-072-16-01-03;GOLD;75;0.00;C+B+D+A;508;70;[MV232308-0037-40] 10u (30d) | [MV232301-0020-39] 5u (30d) | [MV232301-0020-40] 5u (30d) | [BJSH527060-OFFW-37] 2u (30d) | [BJSH527060-OFFW-35] 2u (30d) | [BJSH527060-OFFW-36] 2u (30d) | [BJSH527060-OFFW-38] 1u (30d) | [BJSH527060-OFFW-34] 1u (30d) | [BJSH527060-OFFW-33] 1u (30d) | [BJSH527060-OFFW-32] 1u (30d) | [BJSH527060-OFFW-40] 1u (30d) | [BJSH527060-OFFW-39] 1u (30d) | [MV232304-0020-37] 10u (30d) | [TESH516004-PINK-20] 2u (30d) | [TESH516004-PINK-21] 2u (30d) | [TESH516004-PINK-22] 2u (30d) | [TESH516004-PINK-25] 2u (30d) | [TESH516004-PINK-24] 2u (30d) | [TESH516004-PINK-23] 2u (30d) | [BWSH362002-BLAC-36] 1u (508d) | [BWSH362002-BLAC-37] 2u (508d) | [BWSH362002-BLAC-38] 2u (508d) | [BWSH362002-BLAC-39] 2u (508d) | [BWSH362002-BLAC-40] 1u (508d) | [BWSH362002-BLAC-41] 1u (508d) | [BJSH362003-SILV-34] 1u (508d) | [BJSH362003-SILV-35] 2u (508d) | [BJSH362003-SILV-36] 2u (508d) | [BJSH362003-SILV-37] 2u (508d) | [BJSH362003-SILV-38] 2u (508d) | [BJSH362003-SILV-39] 2u (508d) | [BJSH362003-SILV-40] 1u (508d)
CLAGD/Stock/StorageGD/CLA-072-16-03-03;GOLD;100;0.00;C;725;100;[MV232301-0020-40] 5u (725d) | [MV232301-0020-41] 5u (725d) | [MV232301-0020-39] 10u (725d) | [MV232301-0020-39] 10u (725d) | [MV232301-0020-38] 10u (725d) | [MV232301-0020-38] 10u (725d) | [MV232301-0020-38] 10u (725d) | [MV232301-0020-37] 5u (725d) | [MV232301-0020-38] 5u (725d) | [MV232301-0020-37] 10u (725d) | [MV232301-0020-37] 10u (725d) | [MV232301-0020-36] 5u (725d) | [MV232301-0020-37] 5u (725d)
CLAGD/Stock/StorageGD/CLA-072-17-01-01;GOLD;132;0.00;B+D+A;579;130;[BJSH387004-MULT-32] 1u (327d) | [BJSH387004-MULT-33] 1u (327d) | [BJSH387004-MULT-34] 1u (327d) | [BJSH387004-MULT-35] 1u (327d) | [BJSH387004-MULT-36] 2u (327d) | [BJSH387004-MULT-37] 2u (327d) | [BJSH387004-MULT-38] 1u (327d) | [BJSH387004-MULT-39] 1u (327d) | [BJSH387004-MULT-40] 1u (327d) | [COSH200001-NAVY-36] 12u (520d) | [COSH200001-NAVY-31] 12u (520d) | [BJSH543001-TAUP-40] 10u (397d) | [BJSH542090-BLAC-39] 10u (299d) | [COSH283092-MULT-33] 10u (513d) | [COSH283092-MULT-33] 10u (513d) | [COSH283092-MULT-27] 10u (513d) | [COSH542020-TAN-23] 10u (299d) | [COSH283094-GOLD-24] 10u (298d) | [KI229004-0022-36] 1u (579d) | [KI229004-0022-37] 2u (579d) | [KI229004-0022-38] 2u (579d) | [KI229004-0022-39] 2u (579d) | [KI229004-0022-40] 1u (579d) | [KI229004-0022-41] 1u (579d) | [KI229004-0022-36] 1u (579d) | [KI229004-0022-37] 2u (579d) | [KI229004-0022-38] 2u (579d) | [KI229004-0022-39] 2u (579d) | [KI229004-0022-40] 1u (579d) | [KI229004-0022-41] 1u (579d) | [KI229004-0022-36] 1u (579d) | [KI229004-0022-37] 2u (579d) | [KI229004-0022-38] 2u (579d) | [KI229004-0022-39] 2u (579d) | [KI229004-0022-40] 1u (579d) | [KI229004-0022-41] 1u (579d)
CLAGD/Stock/StorageGD/CLA-072-17-01-03;GOLD;64;0.00;B+C+A;690;60;[BJSH542020-TAN-26] 10u (690d) | [BJSH543001-BLAC-33] 10u (690d) | [BJSH543001-TAN-33] 10u (397d) | [BJSH373001-GOLD-32] 1u (430d) | [BJSH373001-GOLD-33] 1u (430d) | [BJSH373001-GOLD-34] 1u (430d) | [BJSH373001-GOLD-35] 2u (430d) | [BJSH373001-GOLD-36] 2u (430d) | [BJSH373001-GOLD-37] 2u (430d) | [BJSH373001-GOLD-38] 1u (430d) | [BJSH373001-GOLD-39] 1u (430d) | [BJSH373001-GOLD-40] 1u (430d) | [BJSH373001-GOLD-32] 1u (415d) | [BJSH373001-GOLD-33] 1u (415d) | [BJSH373001-GOLD-34] 1u (415d) | [BJSH373001-GOLD-35] 2u (415d) | [BJSH373001-GOLD-36] 2u (415d) | [BJSH373001-GOLD-37] 2u (415d) | [BJSH373001-GOLD-38] 1u (415d) | [BJSH373001-GOLD-39] 1u (415d) | [BJSH373001-GOLD-40] 1u (415d) | [COSH283005-WHIT-27] 10u (522d)
CLAGD/Stock/StorageGD/CLA-072-17-02-02;GOLD;66;0.00;B+D+C;620;60;[BJSH543001-TAUP-40] 10u (397d) | [COSH200001-NAVY-33] 1u (313d) | [COSH200001-NAVY-27] 2u (313d) | [COSH200001-NAVY-31] 2u (313d) | [COSH200001-NAVY-28] 2u (313d) | [COSH200001-NAVY-25] 1u (313d) | [COSH200001-NAVY-30] 2u (313d) | [BWSH328025-ZEBR-38] 2u (304d) | [BWSH328029-BLAC-38] 1u (310d) | [BWSH328025-ZEBR-41] 1u (304d) | [COSH200001-NAVY-29] 1u (310d) | [COSH200001-NAVY-35] 1u (313d) | [COSH200001-NAVY-26] 1u (310d) | [COSH200001-NAVY-36] 2u (313d) | [MV231601-0020-36] 1u (394d) | [MV231601-0020-40] 2u (394d) | [COSH283005-WHIT-32] 10u (522d) | [BJSH355001-OFFW-35] 12u (620d) | [BJSH355001-BLAC-35] 12u (620d)
CLAGD/Stock/StorageGD/CLA-072-17-02-03;GOLD;100;0.00;A;432;100;[COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d)
CLAGD/Stock/StorageGD/CLA-072-17-03-01;GOLD;162;0.00;A+B+D;579;160;[COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-31] 10u (432d) | [COSH542020-TAUP-31] 10u (432d) | [COSH542020-TAUP-31] 10u (432d) | [COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-30] 10u (432d) | [COSH542020-TAUP-28] 10u (432d) | [COSH542020-TAUP-28] 10u (432d) | [COSH542020-TAUP-28] 10u (432d) | [COSH542020-TAUP-28] 10u (432d) | [COSH542020-TAUP-28] 10u (432d) | [COSH542020-TAUP-28] 10u (432d) | [HI222003-0399-36] 1u (579d) | [HI222003-0399-37] 2u (579d) | [HI222003-0399-38] 3u (579d) | [HI222003-0399-39] 3u (579d) | [HI222003-0399-40] 2u (579d) | [HI222003-0399-41] 1u (579d)
CLAGD/Stock/StorageGD/CLA-072-17-03-03;GOLD;115;0.00;B+C;725;110;[BJSH542020-TAUP-27] 10u (725d) | [BJSH542020-TAUP-26] 10u (725d) | [BJSH542021-NAVY-25] 10u (708d) | [BJSH542021-TAUP-23] 10u (708d) | [BJSH542021-TAUP-22] 9u (708d) | [BJSH542021-TAUP-22] 10u (708d) | [BJSH534002-FUCH-38] 10u (605d) | [BJSH534002-FUCH-36] 10u (605d) | [BJSH355001-OFFW-35] 12u (620d) | [BJSH355001-BLAC-36] 12u (620d) | [BJSH355001-BLAC-34] 12u (620d)
CLAGD/Stock/StorageGD/CLA-072-18-01-01;GOLD;92;0.00;A+B+C;722;90;[BJSH542083-BLAC-37] 10u (493d) | [BJSH542083-BLAC-36] 10u (493d) | [BJSH542020-TAUP-34] 10u (397d) | [BJSH542020-TAUP-34] 10u (397d) | [BJSH355001-OFFW-37] 12u (620d) | [BJSH542020-TAN-35] 10u (722d) | [BJSH542020-TAN-34] 10u (722d) | [BJSH542020-TAN-34] 10u (722d) | [BJSH542020-TAN-34] 10u (722d)
CLAGD/Stock/StorageGD/CLA-072-18-01-03;GOLD;140;0.00;A;432;140;[COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-TAUP-32] 10u (432d)
CLAGD/Stock/StorageGD/CLA-072-18-02-01;GOLD;70;0.00;B;382;70;[BJSH542090-BLAC-36] 10u (382d) | [BJSH542090-BLAC-36] 10u (382d) | [BJSH542090-BLAC-35] 10u (382d) | [BJSH542090-BLAC-35] 10u (382d) | [BJSH542090-BLAC-34] 10u (382d) | [BJSH542090-BLAC-34] 10u (382d) | [BJSH542090-BLAC-33] 10u (382d)
CLAGD/Stock/StorageGD/CLA-072-18-02-03;GOLD;60;0.00;A+B;432;60;[COSH542020-TAUP-36] 10u (432d) | [COSH542020-TAUP-36] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-33] 10u (432d) | [COSH542020-TAUP-32] 10u (432d) | [COSH542020-BLAC-34] 10u (432d)
